,time,rank,artist,song,sales
24054,03/23/2017 13:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),7848
24055,03/23/2017 13:30,10,Julia Michaels,Issues,6120
24056,03/23/2017 13:30,15,The Chainsmokers,Paris,4612
24057,03/23/2017 13:30,20,KYLE,iSpy (feat. Lil Yachty),4294
24058,03/23/2017 13:30,30,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),3392
24059,03/23/2017 13:30,40,Khalid,Location,2538
24060,03/23/2017 13:30,50,Machine Gun Kelly & Camila Cabello,Bad Things,2211
24061,03/23/2017 13:30,60,Ed Sheeran,Shape of You,1845
24062,03/23/2017 13:30,70,Ed Sheeran,Galway Girl,1626
24063,03/23/2017 13:30,80,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1483
24064,03/23/2017 13:30,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1306
24065,03/23/2017 13:30,100,twenty one pilots,Heathens,1217
24066,03/23/2017 14:00,1,Ed Sheeran,Shape of You,15025
24067,03/23/2017 14:00,2,Bruno Mars,That’s What I Like,14429
24068,03/23/2017 14:00,3,Sam Hunt,Body Like a Back Road,13056
24069,03/23/2017 14:00,4,The Chainsmokers & Coldplay,Something Just Like This,10759
24070,03/23/2017 14:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8738
24071,03/23/2017 14:00,10,Julia Michaels,Issues,6814
24072,03/23/2017 14:00,15,The Chainsmokers,Paris,5136
24073,03/23/2017 14:00,20,KYLE,iSpy (feat. Lil Yachty),4782
24074,03/23/2017 14:00,30,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),3777
24075,03/23/2017 14:00,40,Khalid,Location,2826
24076,03/23/2017 14:00,50,Machine Gun Kelly & Camila Cabello,Bad Things,2461
24077,03/23/2017 14:00,60,Ed Sheeran,Shape of You,2054
24078,03/23/2017 14:00,70,Ed Sheeran,Galway Girl,1810
24079,03/23/2017 14:00,80,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1651
24080,03/23/2017 14:00,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1454
24081,03/23/2017 14:00,100,Iggy Azalea,Mo Bounce,1218
24082,03/23/2017 14:30,1,Ed Sheeran,Shape of You,15032
24083,03/23/2017 14:30,2,Bruno Mars,That’s What I Like,14436
24084,03/23/2017 14:30,3,Sam Hunt,Body Like a Back Road,13062
24085,03/23/2017 14:30,4,The Chainsmokers & Coldplay,Something Just Like This,10764
24086,03/23/2017 14:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8742
24087,03/23/2017 14:30,10,Julia Michaels,Issues,6817
24088,03/23/2017 14:30,15,The Chainsmokers,Paris,5138
24089,03/23/2017 14:30,20,KYLE,iSpy (feat. Lil Yachty),4784
24090,03/23/2017 14:30,30,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),3778
24091,03/23/2017 14:30,40,Khalid,Location,2828
24092,03/23/2017 14:30,50,Machine Gun Kelly & Camila Cabello,Bad Things,2463
24093,03/23/2017 14:30,60,Ed Sheeran,Shape of You,2055
24094,03/23/2017 14:30,70,Ed Sheeran,Galway Girl,1811
24095,03/23/2017 14:30,80,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1652
24096,03/23/2017 14:30,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1455
24097,03/23/2017 14:30,100,Iggy Azalea,Mo Bounce,1218
24098,03/23/2017 15:00,1,Ed Sheeran,Shape of You,15040
24099,03/23/2017 15:00,2,Bruno Mars,That’s What I Like,14443
24100,03/23/2017 15:00,3,Sam Hunt,Body Like a Back Road,13068
24101,03/23/2017 15:00,4,The Chainsmokers & Coldplay,Something Just Like This,10769
24102,03/23/2017 15:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8746
24103,03/23/2017 15:00,10,Julia Michaels,Issues,6820
24104,03/23/2017 15:00,15,The Chainsmokers,Paris,5141
24105,03/23/2017 15:00,20,KYLE,iSpy (feat. Lil Yachty),4786
24106,03/23/2017 15:00,30,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),3780
24107,03/23/2017 15:00,40,Khalid,Location,2829
24108,03/23/2017 15:00,50,Machine Gun Kelly & Camila Cabello,Bad Things,2464
24109,03/23/2017 15:00,60,Ed Sheeran,Shape of You,2056
24110,03/23/2017 15:00,70,Ed Sheeran,Galway Girl,1812
24111,03/23/2017 15:00,80,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1652
24112,03/23/2017 15:00,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1456
24113,03/23/2017 15:00,100,Iggy Azalea,Mo Bounce,1219
24114,03/23/2017 15:30,1,Ed Sheeran,Shape of You,14213
24115,03/23/2017 15:30,2,Bruno Mars,That’s What I Like,14016
24116,03/23/2017 15:30,3,Sam Hunt,Body Like a Back Road,12651
24117,03/23/2017 15:30,4,The Chainsmokers & Coldplay,Something Just Like This,10194
24118,03/23/2017 15:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8437
24119,03/23/2017 15:30,10,Julia Michaels,Issues,6577
24120,03/23/2017 15:30,15,The Chainsmokers,Paris,4931
24121,03/23/2017 15:30,20,Drake,Portland (feat. Quavo & Travis Scott),4518
24122,03/23/2017 15:30,30,Train,Play That Song,3570
24123,03/23/2017 15:30,40,Kodak Black,Tunnel Vision,2675
24124,03/23/2017 15:30,50,Florida Georgia Line,"God, Your Mama, And Me (feat. Backstreet Boys)",2323
24125,03/23/2017 15:30,60,Dwayne Johnson,You're Welcome,1971
24126,03/23/2017 15:30,70,Ed Sheeran,Galway Girl,1740
24127,03/23/2017 15:30,80,Jason Aldean,Any Ol' Barstool,1560
24128,03/23/2017 15:30,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1416
24129,03/23/2017 15:30,100,Ayo & Teo,Rolex,1220
24130,03/23/2017 16:00,1,Ed Sheeran,Shape of You,14220
24131,03/23/2017 16:00,2,Bruno Mars,That’s What I Like,14024
24132,03/23/2017 16:00,3,Sam Hunt,Body Like a Back Road,12658
24133,03/23/2017 16:00,4,The Chainsmokers & Coldplay,Something Just Like This,10200
24134,03/23/2017 16:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8441
24135,03/23/2017 16:00,10,Julia Michaels,Issues,6581
24136,03/23/2017 16:00,15,The Chainsmokers,Paris,4933
24137,03/23/2017 16:00,20,Drake,Portland (feat. Quavo & Travis Scott),4520
24138,03/23/2017 16:00,30,Train,Play That Song,3572
24139,03/23/2017 16:00,40,Kodak Black,Tunnel Vision,2677
24140,03/23/2017 16:00,50,Florida Georgia Line,"God, Your Mama, And Me (feat. Backstreet Boys)",2324
24141,03/23/2017 16:00,60,Dwayne Johnson,You're Welcome,1972
24142,03/23/2017 16:00,70,Ed Sheeran,Galway Girl,1741
24143,03/23/2017 16:00,80,Jason Aldean,Any Ol' Barstool,1561
24144,03/23/2017 16:00,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1416
24145,03/23/2017 16:00,100,Ayo & Teo,Rolex,1220
24146,03/23/2017 16:30,1,Ed Sheeran,Shape of You,14227
24147,03/23/2017 16:30,2,Bruno Mars,That’s What I Like,14031
24148,03/23/2017 16:30,3,Sam Hunt,Body Like a Back Road,12664
24149,03/23/2017 16:30,4,The Chainsmokers & Coldplay,Something Just Like This,10205
24150,03/23/2017 16:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8446
24151,03/23/2017 16:30,10,Julia Michaels,Issues,6584
24152,03/23/2017 16:30,15,The Chainsmokers,Paris,4936
24153,03/23/2017 16:30,20,Drake,Portland (feat. Quavo & Travis Scott),4522
24154,03/23/2017 16:30,30,Train,Play That Song,3574
24155,03/23/2017 16:30,40,Kodak Black,Tunnel Vision,2678
24156,03/23/2017 16:30,50,Florida Georgia Line,"God, Your Mama, And Me (feat. Backstreet Boys)",2326
24157,03/23/2017 16:30,60,Dwayne Johnson,You're Welcome,1973
24158,03/23/2017 16:30,70,Ed Sheeran,Galway Girl,1742
24159,03/23/2017 16:30,80,Jason Aldean,Any Ol' Barstool,1561
24160,03/23/2017 16:30,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1417
24161,03/23/2017 16:30,100,Ayo & Teo,Rolex,1221
24162,03/23/2017 17:00,1,Ed Sheeran,Shape of You,14235
24163,03/23/2017 17:00,2,Bruno Mars,That’s What I Like,14039
24164,03/23/2017 17:00,3,Sam Hunt,Body Like a Back Road,12671
24165,03/23/2017 17:00,4,The Chainsmokers & Coldplay,Something Just Like This,10211
24166,03/23/2017 17:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8450
24167,03/23/2017 17:00,10,Julia Michaels,Issues,6588
24168,03/23/2017 17:00,15,The Chainsmokers,Paris,4939
24169,03/23/2017 17:00,20,Drake,Portland (feat. Quavo & Travis Scott),4525
24170,03/23/2017 17:00,30,Train,Play That Song,3576
24171,03/23/2017 17:00,40,Kodak Black,Tunnel Vision,2680
24172,03/23/2017 17:00,50,Florida Georgia Line,"God, Your Mama, And Me (feat. Backstreet Boys)",2327
24173,03/23/2017 17:00,60,Dwayne Johnson,You're Welcome,1974
24174,03/23/2017 17:00,70,Ed Sheeran,Galway Girl,1743
24175,03/23/2017 17:00,80,The Weeknd,Starboy (feat. Daft Punk),1562
24176,03/23/2017 17:00,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1418
24177,03/23/2017 17:00,100,Tim McGraw & Faith Hill,Speak to a Girl,371
24178,03/23/2017 17:30,1,Ed Sheeran,Shape of You,14243
24179,03/23/2017 17:30,2,Bruno Mars,That’s What I Like,14047
24180,03/23/2017 17:30,3,Sam Hunt,Body Like a Back Road,12678
24181,03/23/2017 17:30,4,The Chainsmokers & Coldplay,Something Just Like This,10217
24182,03/23/2017 17:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8455
24183,03/23/2017 17:30,10,Julia Michaels,Issues,6591
24184,03/23/2017 17:30,15,The Chainsmokers,Paris,4941
24185,03/23/2017 17:30,20,Drake,Portland (feat. Quavo & Travis Scott),4528
24186,03/23/2017 17:30,30,Train,Play That Song,3578
24187,03/23/2017 17:30,40,Kodak Black,Tunnel Vision,2681
24188,03/23/2017 17:30,50,Florida Georgia Line,"God, Your Mama, And Me (feat. Backstreet Boys)",2328
24189,03/23/2017 17:30,60,Dwayne Johnson,You're Welcome,1975
24190,03/23/2017 17:30,70,Ed Sheeran,Galway Girl,1744
24191,03/23/2017 17:30,80,Jason Aldean,Any Ol' Barstool,1563
24192,03/23/2017 17:30,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1419
24193,03/23/2017 17:30,100,Tim McGraw & Faith Hill,Speak to a Girl,163
24194,03/23/2017 18:00,1,Ed Sheeran,Shape of You,13412
24195,03/23/2017 18:00,2,Bruno Mars,That’s What I Like,13298
24196,03/23/2017 18:00,3,Sam Hunt,Body Like a Back Road,12019
24197,03/23/2017 18:00,4,The Chainsmokers & Coldplay,Something Just Like This,9660
24198,03/23/2017 18:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8104
24199,03/23/2017 18:00,10,Julia Michaels,Issues,6264
24200,03/23/2017 18:00,15,Future,Mask Off,4653
24201,03/23/2017 18:00,20,Katy Perry,Chained to the Rhythm (feat. Skip Marley),4263
24202,03/23/2017 18:00,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3420
24203,03/23/2017 18:00,40,Big Sean,Bounce Back,2593
24204,03/23/2017 18:00,50,Luis Fonsi,Despacito (feat. Daddy Yankee),2166
24205,03/23/2017 18:00,60,DJ Snake,Let Me Love You (feat. Justin Bieber),1906
24206,03/23/2017 18:00,70,Ed Sheeran,Galway Girl,1644
24207,03/23/2017 18:00,80,Midland,Drinkin' Problem,1516
24208,03/23/2017 18:00,90,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1364
24209,03/23/2017 18:00,100,Ed Sheeran,Thinking Out Loud,1223
24210,03/23/2017 18:30,1,Ed Sheeran,Shape of You,13420
24211,03/23/2017 18:30,2,Bruno Mars,That’s What I Like,13306
24212,03/23/2017 18:30,3,Sam Hunt,Body Like a Back Road,12026
24213,03/23/2017 18:30,4,The Chainsmokers & Coldplay,Something Just Like This,9665
24214,03/23/2017 18:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8109
24215,03/23/2017 18:30,10,Julia Michaels,Issues,6268
24216,03/23/2017 18:30,15,Future,Mask Off,4656
24217,03/23/2017 18:30,20,Katy Perry,Chained to the Rhythm (feat. Skip Marley),4266
24218,03/23/2017 18:30,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3422
24219,03/23/2017 18:30,40,Big Sean,Bounce Back,2595
24220,03/23/2017 18:30,50,Luis Fonsi,Despacito (feat. Daddy Yankee),2167
24221,03/23/2017 18:30,60,DJ Snake,Let Me Love You (feat. Justin Bieber),1907
24222,03/23/2017 18:30,70,Ed Sheeran,Galway Girl,1645
24223,03/23/2017 18:30,80,Midland,Drinkin' Problem,1517
24224,03/23/2017 18:30,90,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1365
24225,03/23/2017 18:30,100,Ed Sheeran,Thinking Out Loud,1224
24226,03/23/2017 19:00,1,Ed Sheeran,Shape of You,13429
24227,03/23/2017 19:00,2,Bruno Mars,That’s What I Like,13314
24228,03/23/2017 19:00,3,Sam Hunt,Body Like a Back Road,12034
24229,03/23/2017 19:00,4,The Chainsmokers & Coldplay,Something Just Like This,9671
24230,03/23/2017 19:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8114
24231,03/23/2017 19:00,10,Julia Michaels,Issues,6272
24232,03/23/2017 19:00,15,Future,Mask Off,4659
24233,03/23/2017 19:00,20,Katy Perry,Chained to the Rhythm (feat. Skip Marley),4269
24234,03/23/2017 19:00,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3424
24235,03/23/2017 19:00,40,Big Sean,Bounce Back,2597
24236,03/23/2017 19:00,50,Luis Fonsi,Despacito (feat. Daddy Yankee),2169
24237,03/23/2017 19:00,60,DJ Snake,Let Me Love You (feat. Justin Bieber),1908
24238,03/23/2017 19:00,70,Ed Sheeran,Galway Girl,1646
24239,03/23/2017 19:00,80,Midland,Drinkin' Problem,1518
24240,03/23/2017 19:00,90,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1365
24241,03/23/2017 19:00,100,Ed Sheeran,Thinking Out Loud,1225
24242,03/23/2017 19:30,1,Ed Sheeran,Shape of You,13437
24243,03/23/2017 19:30,2,Bruno Mars,That’s What I Like,13322
24244,03/23/2017 19:30,3,Sam Hunt,Body Like a Back Road,12041
24245,03/23/2017 19:30,4,The Chainsmokers & Coldplay,Something Just Like This,9678
24246,03/23/2017 19:30,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8119
24247,03/23/2017 19:30,10,Julia Michaels,Issues,6276
24248,03/23/2017 19:30,15,Future,Mask Off,4662
24249,03/23/2017 19:30,20,Katy Perry,Chained to the Rhythm (feat. Skip Marley),4271
24250,03/23/2017 19:30,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3427
24251,03/23/2017 19:30,40,Big Sean,Bounce Back,2598
24252,03/23/2017 19:30,50,Luis Fonsi,Despacito (feat. Daddy Yankee),2170
24253,03/23/2017 19:30,60,DJ Snake,Let Me Love You (feat. Justin Bieber),1909
24254,03/23/2017 19:30,70,Ed Sheeran,Galway Girl,1647
24255,03/23/2017 19:30,80,Midland,Drinkin' Problem,1519
24256,03/23/2017 19:30,90,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1366
24257,03/23/2017 19:30,100,Ed Sheeran,Thinking Out Loud,1225
24258,03/23/2017 20:00,1,Ed Sheeran,Shape of You,14067
24259,03/23/2017 20:00,2,Bruno Mars,That’s What I Like,13947
24260,03/23/2017 20:00,3,Sam Hunt,Body Like a Back Road,12606
24261,03/23/2017 20:00,4,The Chainsmokers & Coldplay,Something Just Like This,10132
24262,03/23/2017 20:00,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8500
24263,03/23/2017 20:00,10,Julia Michaels,Issues,6570
24264,03/23/2017 20:00,15,Future,Mask Off,4880
24265,03/23/2017 20:00,20,Katy Perry,Chained to the Rhythm (feat. Skip Marley),4472
24266,03/23/2017 20:00,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3587
24267,03/23/2017 20:00,40,Big Sean,Bounce Back,2720
24268,03/23/2017 20:00,50,Luis Fonsi,Despacito (feat. Daddy Yankee),2272
24269,03/23/2017 20:00,60,DJ Snake,Let Me Love You (feat. Justin Bieber),1999
24270,03/23/2017 20:00,70,Ed Sheeran,Galway Girl,1724
24271,03/23/2017 20:00,80,Midland,Drinkin' Problem,1590
24272,03/23/2017 20:00,90,Drake,Sacrifices (feat. 2 Chainz & Young Thug),1430
24273,03/23/2017 20:00,100,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),247
24274,03/23/2017 22:10,1,Ed Sheeran,Shape of You,13327
24275,03/23/2017 22:10,2,Bruno Mars,That’s What I Like,13275
24276,03/23/2017 22:10,3,Sam Hunt,Body Like a Back Road,11921
24277,03/23/2017 22:10,4,The Chainsmokers & Coldplay,Something Just Like This,9754
24278,03/23/2017 22:10,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8318
24279,03/23/2017 22:10,10,Julia Michaels,Issues,6281
24280,03/23/2017 22:10,15,Brett Young,In Case You Didn't Know,4778
24281,03/23/2017 22:10,20,Shawn Mendes,Mercy,4274
24282,03/23/2017 22:10,30,Noah Cyrus,Make Me (Cry) [feat. Labrinth],3472
24283,03/23/2017 22:10,40,Maroon 5,Cold (feat. Future),2696
24284,03/23/2017 22:10,50,Calvin Harris,Slide (feat. Frank Ocean & Migos),2219
24285,03/23/2017 22:10,60,Ed Sheeran,Perfect,1951
24286,03/23/2017 22:10,70,Martin Garrix & Dua Lipa,Scared to Be Lonely,1659
24287,03/23/2017 22:10,80,Alessia Cara,Scars to Your Beautiful,1562
24288,03/23/2017 22:10,90,Dierks Bentley,Black,1368
24289,03/23/2017 22:10,100,Dylan Scott,My Girl,1230
24290,03/23/2017 22:40,1,Ed Sheeran,Shape of You,13337
24291,03/23/2017 22:40,2,Bruno Mars,That’s What I Like,13285
24292,03/23/2017 22:40,3,Sam Hunt,Body Like a Back Road,11931
24293,03/23/2017 22:40,4,The Chainsmokers & Coldplay,Something Just Like This,9762
24294,03/23/2017 22:40,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8324
24295,03/23/2017 22:40,10,Julia Michaels,Issues,6286
24296,03/23/2017 22:40,15,Brett Young,In Case You Didn't Know,4782
24297,03/23/2017 22:40,20,Shawn Mendes,Mercy,4277
24298,03/23/2017 22:40,30,Justin Timberlake,CAN'T STOP THE FEELING!,3455
24299,03/23/2017 22:40,40,Big Sean,Bounce Back,2608
24300,03/23/2017 22:40,50,Calvin Harris,Slide (feat. Frank Ocean & Migos),2221
24301,03/23/2017 22:40,60,Ed Sheeran,Perfect,1952
24302,03/23/2017 22:40,70,Martin Garrix & Dua Lipa,Scared to Be Lonely,1661
24303,03/23/2017 22:40,80,Alessia Cara,Scars to Your Beautiful,1563
24304,03/23/2017 22:40,90,Dierks Bentley,Black,1369
24305,03/23/2017 22:40,100,Dylan Scott,My Girl,1231
24306,03/23/2017 23:10,1,Ed Sheeran,Shape of You,13122
24307,03/23/2017 23:10,2,Bruno Mars,That’s What I Like,13029
24308,03/23/2017 23:10,3,Sam Hunt,Body Like a Back Road,11639
24309,03/23/2017 23:10,4,The Chainsmokers & Coldplay,Something Just Like This,9891
24310,03/23/2017 23:10,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8222
24311,03/23/2017 23:10,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6864
24312,03/23/2017 23:10,15,Imagine Dragons,Believer,4814
24313,03/23/2017 23:10,20,Bruno Mars,24K Magic,4500
24314,03/23/2017 23:10,30,Auli'i Cravalho,How Far I'll Go,3401
24315,03/23/2017 23:10,40,Maroon 5,Cold (feat. Future),2691
24316,03/23/2017 23:10,50,Machine Gun Kelly & Camila Cabello,Bad Things,2228
24317,03/23/2017 23:10,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1959
24318,03/23/2017 23:10,70,Luke Bryan,Fast,1720
24319,03/23/2017 23:10,80,Josh Turner,Hometown Girl,1571
24320,03/23/2017 23:10,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1365
24321,03/23/2017 23:10,100,Dylan Scott,My Girl,1232
24322,03/23/2017 23:40,1,Ed Sheeran,Shape of You,13133
24323,03/23/2017 23:40,2,Bruno Mars,That’s What I Like,13040
24324,03/23/2017 23:40,3,Sam Hunt,Body Like a Back Road,11648
24325,03/23/2017 23:40,4,The Chainsmokers & Coldplay,Something Just Like This,9899
24326,03/23/2017 23:40,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8229
24327,03/23/2017 23:40,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6870
24328,03/23/2017 23:40,15,Imagine Dragons,Believer,4817
24329,03/23/2017 23:40,20,Bruno Mars,24K Magic,4503
24330,03/23/2017 23:40,30,Auli'i Cravalho,How Far I'll Go,3403
24331,03/23/2017 23:40,40,Maroon 5,Cold (feat. Future),2693
24332,03/23/2017 23:40,50,Machine Gun Kelly & Camila Cabello,Bad Things,2230
24333,03/23/2017 23:40,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1961
24334,03/23/2017 23:40,70,Luke Bryan,Fast,1722
24335,03/23/2017 23:40,80,Josh Turner,Hometown Girl,1573
24336,03/23/2017 23:40,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1366
24337,03/23/2017 23:40,100,Dylan Scott,My Girl,1233
24338,03/24/2017 00:10,1,Ed Sheeran,Shape of You,13144
24339,03/24/2017 00:10,2,Bruno Mars,That’s What I Like,13051
24340,03/24/2017 00:10,3,Sam Hunt,Body Like a Back Road,11658
24341,03/24/2017 00:10,4,The Chainsmokers & Coldplay,Something Just Like This,9908
24342,03/24/2017 00:10,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8236
24343,03/24/2017 00:10,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6875
24344,03/24/2017 00:10,15,Imagine Dragons,Believer,4822
24345,03/24/2017 00:10,20,Bruno Mars,24K Magic,4507
24346,03/24/2017 00:10,30,Auli'i Cravalho,How Far I'll Go,3406
24347,03/24/2017 00:10,40,Maroon 5,Cold (feat. Future),2696
24348,03/24/2017 00:10,50,Machine Gun Kelly & Camila Cabello,Bad Things,2232
24349,03/24/2017 00:10,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1962
24350,03/24/2017 00:10,70,Luke Bryan,Fast,1723
24351,03/24/2017 00:10,80,Josh Turner,Hometown Girl,1574
24352,03/24/2017 00:10,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1367
24353,03/24/2017 00:10,100,Dylan Scott,My Girl,1234
24354,03/24/2017 00:40,1,Ed Sheeran,Shape of You,13156
24355,03/24/2017 00:40,2,Bruno Mars,That’s What I Like,13062
24356,03/24/2017 00:40,3,Sam Hunt,Body Like a Back Road,11669
24357,03/24/2017 00:40,4,The Chainsmokers & Coldplay,Something Just Like This,9916
24358,03/24/2017 00:40,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8243
24359,03/24/2017 00:40,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6881
24360,03/24/2017 00:40,15,Imagine Dragons,Believer,4826
24361,03/24/2017 00:40,20,Bruno Mars,24K Magic,4511
24362,03/24/2017 00:40,30,Auli'i Cravalho,How Far I'll Go,3409
24363,03/24/2017 00:40,40,Maroon 5,Cold (feat. Future),2698
24364,03/24/2017 00:40,50,Machine Gun Kelly & Camila Cabello,Bad Things,2234
24365,03/24/2017 00:40,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1964
24366,03/24/2017 00:40,70,Luke Bryan,Fast,1725
24367,03/24/2017 00:40,80,Josh Turner,Hometown Girl,1575
24368,03/24/2017 00:40,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1368
24369,03/24/2017 00:40,100,Dylan Scott,My Girl,1235
24370,03/24/2017 01:10,1,Ed Sheeran,Shape of You,13167
24371,03/24/2017 01:10,2,Bruno Mars,That’s What I Like,13074
24372,03/24/2017 01:10,3,Sam Hunt,Body Like a Back Road,11679
24373,03/24/2017 01:10,4,The Chainsmokers & Coldplay,Something Just Like This,9925
24374,03/24/2017 01:10,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8251
24375,03/24/2017 01:10,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6887
24376,03/24/2017 01:10,15,Imagine Dragons,Believer,4830
24377,03/24/2017 01:10,20,Bruno Mars,24K Magic,4515
24378,03/24/2017 01:10,30,Auli'i Cravalho,How Far I'll Go,3412
24379,03/24/2017 01:10,40,Maroon 5,Cold (feat. Future),2700
24380,03/24/2017 01:10,50,Machine Gun Kelly & Camila Cabello,Bad Things,2236
24381,03/24/2017 01:10,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1966
24382,03/24/2017 01:10,70,Luke Bryan,Fast,1726
24383,03/24/2017 01:10,80,Josh Turner,Hometown Girl,1577
24384,03/24/2017 01:10,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1369
24385,03/24/2017 01:10,100,Dylan Scott,My Girl,1236
24386,03/24/2017 01:40,1,Ed Sheeran,Shape of You,13180
24387,03/24/2017 01:40,2,Bruno Mars,That’s What I Like,13086
24388,03/24/2017 01:40,3,Sam Hunt,Body Like a Back Road,11690
24389,03/24/2017 01:40,4,The Chainsmokers & Coldplay,Something Just Like This,9935
24390,03/24/2017 01:40,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),8258
24391,03/24/2017 01:40,10,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),6894
24392,03/24/2017 01:40,15,Imagine Dragons,Believer,4835
24393,03/24/2017 01:40,20,Bruno Mars,24K Magic,4519
24394,03/24/2017 01:40,30,Auli'i Cravalho,How Far I'll Go,3416
24395,03/24/2017 01:40,40,Maroon 5,Cold (feat. Future),2703
24396,03/24/2017 01:40,50,Machine Gun Kelly & Camila Cabello,Bad Things,2238
24397,03/24/2017 01:40,60,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1968
24398,03/24/2017 01:40,70,Luke Bryan,Fast,1728
24399,03/24/2017 01:40,80,Josh Turner,Hometown Girl,1578
24400,03/24/2017 01:40,90,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1371
24401,03/24/2017 01:40,100,Dylan Scott,My Girl,1237
24402,03/24/2017 10:47,1,Kendrick Lamar,The Heart Part 4,23506
24403,03/24/2017 10:47,2,Ed Sheeran,Shape of You,14565
24404,03/24/2017 10:47,3,Bruno Mars,That’s What I Like,13974
24405,03/24/2017 10:47,4,Sam Hunt,Body Like a Back Road,12508
24406,03/24/2017 10:47,5,Tim McGraw & Faith Hill,Speak to a Girl,12479
24407,03/24/2017 10:47,10,Zedd & Alessia Cara,Stay,7521
24408,03/24/2017 10:47,15,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),5810
